date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:10:28	3751/3751	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:17:59%20GMT	https://dsathemes.com/html/shiftkey/files/images/hero-logo-color.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/hero-logo-color.png	(from https://dsathemes.com/html/shiftkey/files/demo-14.html)
11:10:29	90662/90662	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:17:38%20GMT	https://dsathemes.com/html/shiftkey/files/images/hero-15-img.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/hero-15-img.png	(from https://dsathemes.com/html/shiftkey/files/demo-15.html)
11:10:29	2446/2446	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:57%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/presentation.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/presentation.png	(from https://dsathemes.com/html/shiftkey/files/demo-15.html)
11:10:29	8193/8193	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:21:28%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/wallet-1.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/wallet-1.png	(from https://dsathemes.com/html/shiftkey/files/demo-15.html)
11:10:30	70575/70575	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:19:04%20GMT	https://dsathemes.com/html/shiftkey/files/images/blog/post-4-img.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/blog/post-4-img.jpg	(from https://dsathemes.com/html/shiftkey/files/blog-listing.html)
11:10:30	49125/49125	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:19:05%20GMT	https://dsathemes.com/html/shiftkey/files/images/blog/post-5-img.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/blog/post-5-img.jpg	(from https://dsathemes.com/html/shiftkey/files/blog-listing.html)
11:10:30	41303/41303	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:19:06%20GMT	https://dsathemes.com/html/shiftkey/files/images/blog/post-6-img.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/blog/post-6-img.jpg	(from https://dsathemes.com/html/shiftkey/files/blog-listing.html)
11:10:30	2397/2397	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:18:57%20GMT	https://dsathemes.com/html/shiftkey/files/images/blog/popular-post-1.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/blog/popular-post-1.jpg	(from https://dsathemes.com/html/shiftkey/files/blog-listing.html)
11:10:30	2901/2901	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:18:58%20GMT	https://dsathemes.com/html/shiftkey/files/images/blog/popular-post-2.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/blog/popular-post-2.jpg	(from https://dsathemes.com/html/shiftkey/files/blog-listing.html)
11:10:30	3569/3569	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:18:59%20GMT	https://dsathemes.com/html/shiftkey/files/images/blog/popular-post-3.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/blog/popular-post-3.jpg	(from https://dsathemes.com/html/shiftkey/files/blog-listing.html)
11:10:31	25539/25539	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:18:56%20GMT	https://dsathemes.com/html/shiftkey/files/images/blog/image-widget.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/blog/image-widget.jpg	(from https://dsathemes.com/html/shiftkey/files/blog-listing.html)
11:10:31	4079/4079	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:18:28%20GMT	https://dsathemes.com/html/shiftkey/files/images/post-author-4.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/post-author-4.jpg	(from https://dsathemes.com/html/shiftkey/files/single-post.html)
11:10:31	59153/59153	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:18:18%20GMT	https://dsathemes.com/html/shiftkey/files/images/image-16.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/image-16.png	(from https://dsathemes.com/html/shiftkey/files/single-post.html)
11:10:32	7078/7078	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:21:16%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/strategy.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/strategy.png	(from https://dsathemes.com/html/shiftkey/files/about.html)
11:10:32	82975/82975	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:18:43%20GMT	https://dsathemes.com/html/shiftkey/files/images/team-1.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/team-1.jpg	(from https://dsathemes.com/html/shiftkey/files/about.html)
11:10:32	74324/74324	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:18:46%20GMT	https://dsathemes.com/html/shiftkey/files/images/team-3.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/team-3.jpg	(from https://dsathemes.com/html/shiftkey/files/about.html)
11:10:32	85376/85376	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:18:44%20GMT	https://dsathemes.com/html/shiftkey/files/images/team-2.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/team-2.jpg	(from https://dsathemes.com/html/shiftkey/files/about.html)
11:10:33	68953/68953	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202019%2022:18:47%20GMT	https://dsathemes.com/html/shiftkey/files/images/team-4.jpg	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/team-4.jpg	(from https://dsathemes.com/html/shiftkey/files/about.html)
11:10:34	56919/56919	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:17:19%20GMT	https://dsathemes.com/html/shiftkey/files/images/faqs-3-img.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/faqs-3-img.png	(from https://dsathemes.com/html/shiftkey/files/faqs.html)
11:10:34	62558/62558	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:17:17%20GMT	https://dsathemes.com/html/shiftkey/files/images/error-404.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/error-404.png	(from https://dsathemes.com/html/shiftkey/files/404.html)
11:10:34	4658/4658	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:17:22%20GMT	https://dsathemes.com/html/shiftkey/files/images/footer-logo-white.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/footer-logo-white.png	(from https://dsathemes.com/html/shiftkey/files/404.html)
11:10:34	7291/7291	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:27%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/idea-2.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/idea-2.png	(from https://dsathemes.com/html/shiftkey/files/demo-4.html)
11:10:34	7750/7750	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Apr%202019%2022:20:12%20GMT	https://dsathemes.com/html/shiftkey/files/images/icons/experiment.png	C:/Users/ashra/OneDrive/Bureau/websites/test/dsathemes.com/html/shiftkey/files/images/icons/experiment.png	(from https://dsathemes.com/html/shiftkey/files/demo-4.html)
